2.598413	-0.000000	100.000000	49479.000000	124.110000	112.583333	118.840000	99.747707	98.571093	2.599022	1.100434
2.957207	-0.000000	100.000000	70347.000000	125.340000	112.989333	119.992000	99.831805	98.991330	2.957771	1.471901
3.139997	-12.082777	94.770820	63714.000000	124.530000	113.393333	120.962000	95.860277	97.947646	3.140520	1.805625
3.346343	-3.885481	94.844048	70647.000000	125.770000	113.865333	121.942000	95.945025	97.280105	3.346827	2.113865
3.570388	-0.000000	94.905660	72677.000000	127.030000	114.405667	122.933000	97.296683	97.285631	3.570836	2.405260
3.805747	-0.000000	94.965817	74158.000000	128.290000	115.014333	123.945000	98.197789	97.589684	3.806161	2.685440
4.048882	-0.000000	95.048900	76457.000000	129.570000	115.690333	124.967000	98.798526	97.992631	4.049266	2.958205
4.296138	-0.000000	95.093882	90070.000000	130.860000	116.434667	126.006000	99.199017	98.394760	4.296494	3.225863
4.545399	-0.000000	95.140972	92030.000000	132.170000	117.245667	127.056000	99.466011	98.751844	4.545729	3.489836
4.794189	-0.000000	95.218418	93654.000000	133.490000	118.122333	128.116000	99.644008	99.049232	4.794494	3.750768
5.041370	-0.000000	95.263158	97063.000000	134.830000	119.064333	129.188000	99.762672	99.287045	5.041653	4.008945
5.286069	-0.000000	95.328720	101560.000000	136.190000	120.078333	130.273000	99.841781	99.471957	5.286330	4.264422
5.526832	-0.000000	95.374072	106495.000000	137.560000	121.105333	131.576000	99.894521	99.612812	5.527074	4.516952
5.595842	-11.252384	91.058824	83555.000000	136.850000	122.073000	132.684000	96.178886	98.468170	5.596066	4.732775
5.515143	-17.639257	85.542891	80717.000000	135.960000	122.978000	133.577000	91.572838	96.169726	5.515350	4.889290
5.334023	-22.214854	80.781153	78002.000000	135.270000	123.878667	134.275000	86.976941	93.105464	5.334215	4.978275
5.239824	-13.196286	86.270983	91396.000000	136.630000	124.797000	134.981000	86.919198	91.043376	5.240002	5.030620
5.052860	-22.259414	81.626319	76856.000000	135.960000	125.659667	135.491000	83.859661	88.648804	5.053025	5.035101
4.794552	-28.817947	76.561494	70982.000000	135.280000	126.480333	135.802000	79.633792	85.643800	4.794704	4.987022
4.486480	-40.570846	71.294433	62540.000000	134.640000	127.245667	135.917000	72.898912	81.395504	4.486621	4.886942
4.142134	-47.196738	65.476190	56517.000000	133.990000	127.953667	135.833000	66.200362	76.330457	4.142265	4.738006
3.776482	-76.832845	59.264706	51444.000000	133.380000	128.605667	135.552000	51.855960	68.172291	3.776603	4.545726
3.400698	-90.232558	52.447552	48300.000000	132.800000	129.204667	135.076000	37.826454	58.057012	3.400810	4.316743
3.094648	-81.185185	48.528175	60238.000000	133.140000	129.777000	134.705000	31.489241	49.201088	3.094752	4.072344
2.925696	-61.481481	48.484848	63034.000000	134.470000	130.355333	134.556000	33.832333	44.078170	2.925792	3.843034
2.866880	-41.629630	48.397976	63694.000000	135.810000	130.943333	134.610000	42.011679	43.389340	2.866969	3.647821
2.896617	-21.481481	48.354430	64541.000000	137.170000	131.537333	134.664000	54.180626	46.986435	2.896700	3.497597
2.849413	-27.586207	49.354005	53718.000000	136.700000	132.078333	134.738000	60.258348	51.410406	2.849489	3.367975
2.889246	-7.046477	58.726220	56482.000000	138.070000	132.625000	135.017000	71.156740	57.992517	2.889316	3.272243
2.992827	-0.000000	66.194969	63723.000000	139.390000	133.175000	135.492000	80.771160	65.585398	2.992892	3.216373
3.142780	-0.676437	66.007905	69711.000000	140.680000	133.727333	136.161000	86.955294	72.708697	3.142840	3.201667
3.185361	-8.971554	66.960706	61321.000000	140.190000	134.222333	136.842000	88.313012	77.910135	3.185417	3.198417
3.219915	-8.342023	71.941272	70600.000000	140.660000	134.760000	137.628000	89.428000	81.749423	3.219967	3.202727
3.278896	-2.030457	77.564103	75371.000000	141.520000	135.285000	138.466000	92.275181	85.258009	3.278944	3.217970
3.357143	-0.567108	83.070866	80972.000000	142.390000	135.797000	139.258000	94.661085	88.392368	3.357187	3.245814
3.492667	-0.000000	88.592593	85023.000000	143.800000	136.314000	140.057000	96.440723	91.075153	3.492708	3.295193
3.673917	-0.000000	93.314763	89754.000000	145.240000	136.836333	140.864000	97.627149	93.259152	3.673955	3.370945
3.888925	-0.000000	93.790427	101498.000000	146.680000	137.363667	141.862000	98.418099	94.978801	3.888960	3.474548
4.130326	-0.000000	93.846154	106624.000000	148.150000	137.896333	142.870000	98.945399	96.301000	4.130358	3.605710
4.389653	-0.000000	93.897012	108625.000000	149.620000	138.434000	143.893000	99.296933	97.299645	4.389683	3.762505
4.662463	-0.000000	93.950851	109732.000000	151.120000	138.977000	144.937000	99.531289	98.043526	4.662491	3.942502
4.941930	-0.000000	97.098875	111683.000000	152.610000	139.524333	146.179000	99.687526	98.591526	4.941956	4.142393
5.223428	-0.000000	97.119342	115398.000000	154.100000	140.075667	147.523000	99.791684	98.991579	5.223452	4.358605
5.499320	-0.000000	97.139521	119317.000000	155.540000	140.698667	148.925000	99.861123	99.281427	5.499343	4.586752
5.774856	-0.000000	97.179044	139356.000000	157.070000	141.402333	150.393000	99.907415	99.490089	5.774877	4.824377
6.049366	-0.000000	100.000000	144836.000000	158.630000	142.181000	151.876000	99.938277	99.639485	6.049385	5.069379
6.321539	-0.000000	100.000000	146373.000000	160.210000	142.967000	153.373000	99.958851	99.745940	6.321557	5.319814
6.573623	-0.000000	100.000000	147357.000000	161.600000	143.821667	154.865000	99.972567	99.821483	6.573639	5.570579
6.824645	-0.000000	100.000000	148342.000000	163.210000	144.752667	156.371000	99.981712	99.874892	6.824660	5.821395
7.073569	-0.000000	100.000000	148915.000000	164.840000	145.759333	157.893000	99.987808	99.912531	7.073583	6.071833
7.319608	-0.000000	100.000000	152326.000000	166.490000	146.842667	159.430000	99.991872	99.938978	7.319621	6.321391
7.562179	-0.000000	100.000000	153622.000000	168.160000	148.002000	160.985000	99.994581	99.957512	7.562191	6.569551
7.797673	-0.000000	100.000000	154227.000000	169.810000	149.235667	162.556000	99.996387	99.970471	7.797684	6.815177
8.028927	-0.000000	100.000000	154870.000000	171.510000	150.514667	164.153000	99.997592	99.979511	8.028937	7.057929
8.252628	-0.000000	100.000000	155666.000000	173.190000	151.805333	165.765000	99.998394	99.985805	8.252637	7.296871
8.471851	-0.000000	100.000000	156470.000000	174.920000	153.109000	167.394000	99.998930	99.990180	8.471860	7.531869
8.685865	-0.000000	100.000000	159078.000000	176.660000	154.425333	169.039000	99.999286	99.993216	8.685873	7.762669
8.895752	-0.000000	100.000000	165837.000000	178.430000	155.816333	170.722000	99.999524	99.995318	8.895760	7.989287
9.101609	-0.000000	100.000000	167245.000000	180.220000	157.221333	172.423000	99.999683	99.996773	9.101617	8.211753
9.298773	-0.000000	100.000000	168720.000000	181.970000	158.640667	174.136000	99.999789	99.997778	9.298779	8.429159
9.484485	-0.000000	100.000000	169370.000000	183.690000	160.074333	175.856000	99.999859	99.998472	9.484491	8.640225
9.667085	-0.000000	100.000000	170884.000000	185.510000	161.585000	177.591000	99.999906	99.998950	9.667091	8.845598
9.847561	-0.000000	100.000000	173649.000000	187.360000	163.141667	179.346000	99.999937	99.999279	9.847566	9.045992
10.026707	-0.000000	100.000000	177201.000000	189.240000	164.732333	181.119000	99.999958	99.999505	10.026712	9.242136
9.980207	-10.820743	96.153846	143767.000000	188.330000	166.263667	182.633000	96.393058	98.797356	9.980212	9.389751
9.741494	-16.476775	91.255411	122375.000000	187.220000	167.711000	183.863000	92.103114	96.565942	9.741498	9.460100
9.363682	-22.484648	86.547884	102676.000000	186.220000	169.077000	184.819000	87.240526	93.457470	9.363686	9.440817
9.086209	-16.384181	86.469534	140110.000000	187.790000	170.447333	185.755000	86.032291	90.982410	9.086212	9.369896
8.914442	-7.419899	86.583741	150043.000000	189.660000	171.831000	186.699000	88.214894	90.059905	8.914446	9.278806
8.597709	-15.559656	81.505278	121214.000000	188.650000	173.132000	187.367000	86.956711	89.025507	8.597712	9.142587
8.170208	-24.449036	76.032273	105392.000000	187.630000	174.349000	187.761000	83.154795	87.068603	8.170211	8.948112
7.682335	-33.725490	71.072319	81953.000000	186.880000	175.491333	187.898000	77.528033	83.888413	7.682338	8.694957
7.135970	-47.992701	64.828304	69878.000000	185.920000	176.552000	187.754000	69.021122	78.932649	7.135972	8.383160
6.553193	-67.100977	58.238173	65844.000000	185.000000	177.534000	187.330000	56.980422	71.615240	6.553196	8.017167
5.948532	-94.793057	51.108584	64418.000000	184.080000	178.434333	186.905000	39.722596	60.984359	5.948534	7.603441
5.336007	-95.346062	43.037215	63029.000000	183.190000	179.253000	186.502000	28.033043	50.000587	5.336009	7.149954
4.726696	-95.675676	33.950223	56488.000000	182.330000	179.990333	186.113000	20.130137	40.043770	4.726698	6.665303
4.154766	-93.693694	24.055944	22760.000000	181.820000	180.664333	185.516000	15.522193	31.869911	4.154768	6.163196
3.587530	-94.042163	24.072778	-2834.000000	180.920000	181.254667	184.642000	12.334075	25.357966	3.587532	5.648063
3.226676	-76.449912	33.921303	15907.000000	182.480000	181.842667	184.025000	16.072746	22.262892	3.226677	5.163786
3.051571	-60.544815	43.794212	23267.000000	184.290000	182.436000	183.691000	23.866892	22.797559	3.051572	4.741343
3.016015	-45.518453	44.295730	34636.000000	186.000000	183.030667	183.603000	34.071777	26.555632	3.016016	4.396278
3.072648	-32.425308	42.913129	58381.000000	187.490000	183.620000	183.760000	45.239415	32.783559	3.072649	4.131552
3.212031	-0.956429	51.475204	79370.000000	189.120000	184.207000	184.172000	63.174134	42.913751	3.212032	3.947648
3.435399	-0.000000	60.059524	86008.000000	191.010000	184.801000	184.865000	75.449423	53.758975	3.435400	3.845198
3.718033	-0.229358	66.685299	96989.000000	192.850000	185.398667	185.831000	83.556496	63.691482	3.718034	3.819766
4.042285	-0.134318	73.333333	118482.000000	194.670000	185.999000	187.065000	88.992891	72.125285	4.042286	3.864270
4.405020	-0.000000	79.362671	129484.000000	196.610000	186.605000	188.544000	92.661927	78.970832	4.405021	3.972420
4.795368	-0.000000	84.814993	139046.000000	198.570000	187.216667	190.309000	95.107952	84.349872	4.795369	4.137010
5.201306	-0.000000	89.615737	145123.000000	200.510000	187.834667	192.112000	96.738634	88.479460	5.201306	4.349869
5.619618	-0.000000	93.869565	148091.000000	202.510000	188.462000	193.934000	97.825756	91.594892	5.619619	4.603819
6.044454	-0.000000	96.328029	151628.000000	204.530000	189.096000	195.787000	98.550504	93.913429	6.044455	4.891946
6.467965	-0.000000	100.000000	153756.000000	206.530000	189.735000	197.691000	99.033669	95.620176	6.467965	5.207150
6.863274	-0.000000	100.000000	156379.000000	208.250000	190.368667	199.604000	99.355780	96.865377	6.863274	5.538375
7.239960	-0.524405	100.000000	175736.000000	210.070000	191.093333	201.510000	99.395718	97.708824	7.239960	5.878692
7.595370	-0.423566	100.000000	208386.000000	211.860000	191.914667	203.411000	99.455957	98.291202	7.595370	6.222027
7.956385	-0.000000	100.000000	211603.000000	213.980000	192.840000	205.342000	99.637305	98.739903	7.956385	6.568899
8.292150	-0.000000	100.000000	214300.000000	215.780000	193.773000	207.259000	99.758203	99.079336	8.292150	6.913549
8.512568	-0.000000	100.000000	216680.000000	216.430000	194.665333	209.045000	99.838802	99.332491	8.512569	7.233353
8.761357	-0.000000	100.000000	220609.000000	218.600000	195.663667	210.854000	99.892535	99.519173	8.761357	7.538954
9.025549	-0.000000	100.000000	226515.000000	220.720000	196.766667	212.675000	99.928356	99.655567	9.025549	7.836273
9.293214	-0.000000	100.000000	230989.000000	222.770000	197.963000	214.499000	99.952238	99.754457	9.293215	8.127661
9.546990	-0.000000	100.000000	233794.000000	224.650000	199.254000	216.311000	99.968158	99.825691	9.546990	8.411527
9.814911	-0.000000	100.000000	236642.000000	226.880000	200.650000	218.174000	99.978772	99.876718	9.814911	8.692204
10.076502	-0.000000	100.000000	241475.000000	228.930000	202.145000	220.060000	99.985848	99.913095	10.076503	8.969064
10.349299	-0.000000	100.000000	255881.000000	231.220000	203.746000	221.996000	99.990565	99.938918	10.349299	9.245111
10.630957	-0.000000	100.000000	258355.000000	233.550000	205.453333	223.953000	99.993710	99.957182	10.630957	9.522280
10.909966	-0.000000	100.000000	259250.000000	235.800000	207.252667	225.955000	99.995807	99.970057	10.909966	9.799817
11.073634	-0.000000	100.000000	260049.000000	236.670000	209.111000	227.979000	99.997205	99.979106	11.073634	10.054581
11.137891	-0.000000	100.000000	260911.000000	237.450000	210.943333	229.864000	99.998136	99.985450	11.137891	10.271243
11.125125	-0.000000	100.000000	262969.000000	238.250000	212.742000	231.617000	99.998758	99.989886	11.125125	10.442019
11.177401	-0.000000	100.000000	264854.000000	240.620000	214.562667	233.402000	99.999172	99.992981	11.177401	10.589096
11.220211	-0.000000	100.000000	267164.000000	242.240000	216.387667	235.161000	99.999448	99.995137	11.220211	10.715319
11.306171	-0.000000	100.000000	269489.000000	244.500000	218.233667	236.923000	99.999632	99.996635	11.306171	10.833489
11.389060	-0.000000	100.000000	271644.000000	246.310000	220.077000	238.661000	99.999755	99.997675	11.389060	10.944603
11.501307	-0.000000	100.000000	273777.000000	248.530000	221.933000	240.392000	99.999836	99.998395	11.501307	11.055944
11.643251	-0.000000	100.000000	276108.000000	250.850000	223.805667	242.122000	99.999891	99.998894	11.643251	11.173405
11.790891	-0.000000	100.000000	278562.000000	252.970000	225.684333	243.839000	99.999927	99.999238	11.790891	11.296903
11.970029	-0.000000	100.000000	280682.000000	255.450000	227.580333	245.717000	99.999952	99.999476	11.970029	11.431528
12.125536	-0.000000	100.000000	283184.000000	257.350000	229.475000	247.707000	99.999968	99.999640	12.125536	11.570330
12.288676	-0.950570	100.000000	316879.000000	259.600000	231.378000	249.842000	99.683122	99.894134	12.288676	11.713999
12.483060	-0.000000	100.000000	336007.000000	262.190000	233.300000	251.999000	99.788748	99.859005	12.483060	11.867811
12.702101	-0.000000	100.000000	337108.000000	264.810000	235.242667	254.256000	99.859165	99.859059	12.702101	12.034669
12.805543	-0.000000	100.000000	337850.000000	265.770000	237.160000	256.383000	99.906110	99.874742	12.805543	12.188844
12.811651	-0.000000	100.000000	339900.000000	266.660000	239.046333	258.418000	99.937407	99.895631	12.811651	12.313405
12.885023	-0.000000	100.000000	341513.000000	269.350000	240.962667	260.500000	99.958271	99.916511	12.885023	12.427729
12.869060	-0.000000	100.000000	343144.000000	270.270000	242.839000	262.442000	99.972181	99.935067	12.869060	12.515995
12.920495	-0.000000	100.000000	343660.000000	272.910000	244.743333	264.436000	99.981454	99.950530	12.920495	12.596895
12.877370	-0.000000	100.000000	344329.000000	273.710000	246.652667	266.262000	99.987636	99.962898	12.877370	12.652990
12.752671	-0.000000	100.000000	345906.000000	274.410000	248.513000	267.968000	99.991757	99.972518	12.752671	12.672926
12.716253	-0.000000	100.000000	346652.000000	277.000000	250.389000	269.708000	99.994505	99.979847	12.716253	12.681592
12.610613	-0.000000	100.000000	347232.000000	277.850000	252.225000	271.274000	99.996337	99.985343	12.610613	12.667396
12.450346	-0.000000	100.000000	347725.000000	278.680000	254.026000	272.661000	99.997558	99.989415	12.450346	12.623986
12.249107	-0.000000	100.000000	348485.000000	279.510000	255.780333	274.035000	99.998372	99.992401	12.249107	12.549010
12.004500	-0.000000	100.000000	349579.000000	280.170000	257.488333	275.386000	99.998915	99.994572	12.004500	12.440108
11.888247	-0.000000	100.000000	353972.000000	282.830000	259.208667	276.734000	99.999276	99.996140	11.888247	12.329736
11.886644	-0.000000	100.000000	355018.000000	285.650000	260.945333	278.272000	99.999518	99.997266	11.886644	12.241117
11.795397	-0.000000	100.000000	355504.000000	286.220000	262.626000	279.603000	99.999678	99.998070	11.795397	12.151973
11.663676	-0.000000	100.000000	356077.000000	287.150000	264.308667	280.947000	99.999786	99.998642	11.663676	12.054314
11.497755	-0.000000	100.000000	357245.000000	288.030000	265.994667	282.309000	99.999857	99.999047	11.497755	11.943002
11.461689	-0.000000	100.000000	358796.000000	290.850000	267.748000	283.694000	99.999905	99.999333	11.461689	11.846739
11.371419	-0.000000	100.000000	359961.000000	291.710000	269.451000	285.080000	99.999936	99.999534	11.371419	11.751675
11.254068	-0.000000	100.000000	360545.000000	292.750000	271.134667	286.487000	99.999958	99.999675	11.254068	11.652154
11.113647	-0.000000	100.000000	361473.000000	293.750000	272.776333	287.911000	99.999972	99.999774	11.113647	11.544452
11.097948	-0.000000	100.000000	362909.000000	296.520000	274.450000	289.546000	99.999981	99.999843	11.097948	11.455152
11.051712	-0.000000	100.000000	366309.000000	297.680000	276.088333	291.031000	99.999987	99.999891	11.051712	11.374464
